Product Name,Parent SKU,EAN,Color,Size,Price EUR,Gender,Category,Composition,Description,Features,Weight,URL
T-shirt ciclismo da uomo,36N5327,8055950125480,ANTRACITE-ORANGE,52,99.99,Man,T-shirts and polo shirts,87% POLYESTER 13% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Technical cycling T-shirt in 4-way stretch fabric with Dry Function technology, designed to provide maximum comfort, freedom of movement, and optimal moisture control during bike rides. The four-way stretch material follows the movements of the body without constriction, while the Dry Function technology ensures quick drying, keeping the skin comfortable even during the most intense workouts.
The melange design with print adds a touch of modern and dynamic style, perfect for those who love to combine performance with a sporty look. A versatile and functional T-shirt, ideal for long rides, workouts and outdoor adventures, capable of providing comfort and breathability in all conditions.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBIKE",https://www.cmpsport.com/ww/men-s-cycling-t-shirt-36n5327
T-shirt ciclismo da uomo,36N5327,8055950125510,ANTRACITE-ORANGE,54,99.99,Man,T-shirts and polo shirts,87% POLYESTER 13% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Technical cycling T-shirt in 4-way stretch fabric with Dry Function technology, designed to provide maximum comfort, freedom of movement, and optimal moisture control during bike rides. The four-way stretch material follows the movements of the body without constriction, while the Dry Function technology ensures quick drying, keeping the skin comfortable even during the most intense workouts.
The melange design with print adds a touch of modern and dynamic style, perfect for those who love to combine performance with a sporty look. A versatile and functional T-shirt, ideal for long rides, workouts and outdoor adventures, capable of providing comfort and breathability in all conditions.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBIKE",https://www.cmpsport.com/ww/men-s-cycling-t-shirt-36n5327
T-shirt ciclismo da uomo,36N5327,8055950125541,ANTRACITE-ORANGE,56,99.99,Man,T-shirts and polo shirts,87% POLYESTER 13% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Technical cycling T-shirt in 4-way stretch fabric with Dry Function technology, designed to provide maximum comfort, freedom of movement, and optimal moisture control during bike rides. The four-way stretch material follows the movements of the body without constriction, while the Dry Function technology ensures quick drying, keeping the skin comfortable even during the most intense workouts.
The melange design with print adds a touch of modern and dynamic style, perfect for those who love to combine performance with a sporty look. A versatile and functional T-shirt, ideal for long rides, workouts and outdoor adventures, capable of providing comfort and breathability in all conditions.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBIKE",https://www.cmpsport.com/ww/men-s-cycling-t-shirt-36n5327
T-shirt ciclismo da uomo,36N5327,8055950125572,ANTRACITE-ORANGE,58,99.99,Man,T-shirts and polo shirts,87% POLYESTER 13% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Technical cycling T-shirt in 4-way stretch fabric with Dry Function technology, designed to provide maximum comfort, freedom of movement, and optimal moisture control during bike rides. The four-way stretch material follows the movements of the body without constriction, while the Dry Function technology ensures quick drying, keeping the skin comfortable even during the most intense workouts.
The melange design with print adds a touch of modern and dynamic style, perfect for those who love to combine performance with a sporty look. A versatile and functional T-shirt, ideal for long rides, workouts and outdoor adventures, capable of providing comfort and breathability in all conditions.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBIKE",https://www.cmpsport.com/ww/men-s-cycling-t-shirt-36n5327
T-shirt ciclismo da uomo,36N5327,8055950289748,B. BLUE-PETROLEUM,46,99.99,Man,T-shirts and polo shirts,87% POLYESTER 13% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Technical cycling T-shirt in 4-way stretch fabric with Dry Function technology, designed to provide maximum comfort, freedom of movement, and optimal moisture control during bike rides. The four-way stretch material follows the movements of the body without constriction, while the Dry Function technology ensures quick drying, keeping the skin comfortable even during the most intense workouts.
The melange design with print adds a touch of modern and dynamic style, perfect for those who love to combine performance with a sporty look. A versatile and functional T-shirt, ideal for long rides, workouts and outdoor adventures, capable of providing comfort and breathability in all conditions.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBIKE",https://www.cmpsport.com/ww/men-s-cycling-t-shirt-36n5327
T-shirt ciclismo da uomo,36N5327,8055950289755,B. BLUE-PETROLEUM,48,99.99,Man,T-shirts and polo shirts,87% POLYESTER 13% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Technical cycling T-shirt in 4-way stretch fabric with Dry Function technology, designed to provide maximum comfort, freedom of movement, and optimal moisture control during bike rides. The four-way stretch material follows the movements of the body without constriction, while the Dry Function technology ensures quick drying, keeping the skin comfortable even during the most intense workouts.
The melange design with print adds a touch of modern and dynamic style, perfect for those who love to combine performance with a sporty look. A versatile and functional T-shirt, ideal for long rides, workouts and outdoor adventures, capable of providing comfort and breathability in all conditions.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBIKE",https://www.cmpsport.com/ww/men-s-cycling-t-shirt-36n5327
T-shirt ciclismo da uomo,36N5327,8055950289762,B. BLUE-PETROLEUM,50,99.99,Man,T-shirts and polo shirts,87% POLYESTER 13% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Technical cycling T-shirt in 4-way stretch fabric with Dry Function technology, designed to provide maximum comfort, freedom of movement, and optimal moisture control during bike rides. The four-way stretch material follows the movements of the body without constriction, while the Dry Function technology ensures quick drying, keeping the skin comfortable even during the most intense workouts.
The melange design with print adds a touch of modern and dynamic style, perfect for those who love to combine performance with a sporty look. A versatile and functional T-shirt, ideal for long rides, workouts and outdoor adventures, capable of providing comfort and breathability in all conditions.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBIKE",https://www.cmpsport.com/ww/men-s-cycling-t-shirt-36n5327
T-shirt ciclismo da uomo,36N5327,8055950289779,B. BLUE-PETROLEUM,52,99.99,Man,T-shirts and polo shirts,87% POLYESTER 13% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Technical cycling T-shirt in 4-way stretch fabric with Dry Function technology, designed to provide maximum comfort, freedom of movement, and optimal moisture control during bike rides. The four-way stretch material follows the movements of the body without constriction, while the Dry Function technology ensures quick drying, keeping the skin comfortable even during the most intense workouts.
The melange design with print adds a touch of modern and dynamic style, perfect for those who love to combine performance with a sporty look. A versatile and functional T-shirt, ideal for long rides, workouts and outdoor adventures, capable of providing comfort and breathability in all conditions.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBIKE",https://www.cmpsport.com/ww/men-s-cycling-t-shirt-36n5327
T-shirt ciclismo da uomo,36N5327,8055950289786,B. BLUE-PETROLEUM,54,99.99,Man,T-shirts and polo shirts,87% POLYESTER 13% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Technical cycling T-shirt in 4-way stretch fabric with Dry Function technology, designed to provide maximum comfort, freedom of movement, and optimal moisture control during bike rides. The four-way stretch material follows the movements of the body without constriction, while the Dry Function technology ensures quick drying, keeping the skin comfortable even during the most intense workouts.
The melange design with print adds a touch of modern and dynamic style, perfect for those who love to combine performance with a sporty look. A versatile and functional T-shirt, ideal for long rides, workouts and outdoor adventures, capable of providing comfort and breathability in all conditions.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBIKE",https://www.cmpsport.com/ww/men-s-cycling-t-shirt-36n5327
T-shirt ciclismo da uomo,36N5327,8055950289793,B. BLUE-PETROLEUM,56,99.99,Man,T-shirts and polo shirts,87% POLYESTER 13% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Technical cycling T-shirt in 4-way stretch fabric with Dry Function technology, designed to provide maximum comfort, freedom of movement, and optimal moisture control during bike rides. The four-way stretch material follows the movements of the body without constriction, while the Dry Function technology ensures quick drying, keeping the skin comfortable even during the most intense workouts.
The melange design with print adds a touch of modern and dynamic style, perfect for those who love to combine performance with a sporty look. A versatile and functional T-shirt, ideal for long rides, workouts and outdoor adventures, capable of providing comfort and breathability in all conditions.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBIKE",https://www.cmpsport.com/ww/men-s-cycling-t-shirt-36n5327
T-shirt ciclismo da uomo,36N5327,8055950289809,B. BLUE-PETROLEUM,58,99.99,Man,T-shirts and polo shirts,87% POLYESTER 13% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Technical cycling T-shirt in 4-way stretch fabric with Dry Function technology, designed to provide maximum comfort, freedom of movement, and optimal moisture control during bike rides. The four-way stretch material follows the movements of the body without constriction, while the Dry Function technology ensures quick drying, keeping the skin comfortable even during the most intense workouts.
The melange design with print adds a touch of modern and dynamic style, perfect for those who love to combine performance with a sporty look. A versatile and functional T-shirt, ideal for long rides, workouts and outdoor adventures, capable of providing comfort and breathability in all conditions.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBIKE",https://www.cmpsport.com/ww/men-s-cycling-t-shirt-36n5327
T-shirt ciclismo da uomo,36N5327,8055950125404,PINE-MELA,46,99.99,Man,T-shirts and polo shirts,87% POLYESTER 13% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Technical cycling T-shirt in 4-way stretch fabric with Dry Function technology, designed to provide maximum comfort, freedom of movement, and optimal moisture control during bike rides. The four-way stretch material follows the movements of the body without constriction, while the Dry Function technology ensures quick drying, keeping the skin comfortable even during the most intense workouts.
The melange design with print adds a touch of modern and dynamic style, perfect for those who love to combine performance with a sporty look. A versatile and functional T-shirt, ideal for long rides, workouts and outdoor adventures, capable of providing comfort and breathability in all conditions.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBIKE",https://www.cmpsport.com/ww/men-s-cycling-t-shirt-36n5327
T-shirt ciclismo da uomo,36N5327,8055950125435,PINE-MELA,48,99.99,Man,T-shirts and polo shirts,87% POLYESTER 13% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Technical cycling T-shirt in 4-way stretch fabric with Dry Function technology, designed to provide maximum comfort, freedom of movement, and optimal moisture control during bike rides. The four-way stretch material follows the movements of the body without constriction, while the Dry Function technology ensures quick drying, keeping the skin comfortable even during the most intense workouts.
The melange design with print adds a touch of modern and dynamic style, perfect for those who love to combine performance with a sporty look. A versatile and functional T-shirt, ideal for long rides, workouts and outdoor adventures, capable of providing comfort and breathability in all conditions.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBIKE",https://www.cmpsport.com/ww/men-s-cycling-t-shirt-36n5327
T-shirt ciclismo da uomo,36N5327,8055950125466,PINE-MELA,50,99.99,Man,T-shirts and polo shirts,87% POLYESTER 13% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Technical cycling T-shirt in 4-way stretch fabric with Dry Function technology, designed to provide maximum comfort, freedom of movement, and optimal moisture control during bike rides. The four-way stretch material follows the movements of the body without constriction, while the Dry Function technology ensures quick drying, keeping the skin comfortable even during the most intense workouts.
The melange design with print adds a touch of modern and dynamic style, perfect for those who love to combine performance with a sporty look. A versatile and functional T-shirt, ideal for long rides, workouts and outdoor adventures, capable of providing comfort and breathability in all conditions.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBIKE",https://www.cmpsport.com/ww/men-s-cycling-t-shirt-36n5327
T-shirt ciclismo da uomo,36N5327,8055950125497,PINE-MELA,52,99.99,Man,T-shirts and polo shirts,87% POLYESTER 13% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Technical cycling T-shirt in 4-way stretch fabric with Dry Function technology, designed to provide maximum comfort, freedom of movement, and optimal moisture control during bike rides. The four-way stretch material follows the movements of the body without constriction, while the Dry Function technology ensures quick drying, keeping the skin comfortable even during the most intense workouts.
The melange design with print adds a touch of modern and dynamic style, perfect for those who love to combine performance with a sporty look. A versatile and functional T-shirt, ideal for long rides, workouts and outdoor adventures, capable of providing comfort and breathability in all conditions.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBIKE",https://www.cmpsport.com/ww/men-s-cycling-t-shirt-36n5327
T-shirt ciclismo da uomo,36N5327,8055950125527,PINE-MELA,54,99.99,Man,T-shirts and polo shirts,87% POLYESTER 13% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Technical cycling T-shirt in 4-way stretch fabric with Dry Function technology, designed to provide maximum comfort, freedom of movement, and optimal moisture control during bike rides. The four-way stretch material follows the movements of the body without constriction, while the Dry Function technology ensures quick drying, keeping the skin comfortable even during the most intense workouts.
The melange design with print adds a touch of modern and dynamic style, perfect for those who love to combine performance with a sporty look. A versatile and functional T-shirt, ideal for long rides, workouts and outdoor adventures, capable of providing comfort and breathability in all conditions.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBIKE",https://www.cmpsport.com/ww/men-s-cycling-t-shirt-36n5327
T-shirt ciclismo da uomo,36N5327,8055950125558,PINE-MELA,56,99.99,Man,T-shirts and polo shirts,87% POLYESTER 13% ELASTANE; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 40°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Technical cycling T-shirt in 4-way stretch fabric with Dry Function technology, designed to provide maximum comfort, freedom of movement, and optimal moisture control during bike rides. The four-way stretch material follows the movements of the body without constriction, while the Dry Function technology ensures quick drying, keeping the skin comfortable even during the most intense workouts.
The melange design with print adds a touch of modern and dynamic style, perfect for those who love to combine performance with a sporty look. A versatile and functional T-shirt, ideal for long rides, workouts and outdoor adventures, capable of providing comfort and breathability in all conditions.",4-way stretch; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityBIKE",https://www.cmpsport.com/ww/men-s-cycling-t-shirt-36n5327
